code, lat, lng, point, alt, name, region, name_k, region_k
JA/SO-033,35.1368,138.1841,8,1366,Tenguishidake,Haibara-gun<JCG#18011I>Aoi-ku<JCC#180101>,天狗石山,静岡県榛原郡川根本町<JCG#18011I>静岡県静岡市葵区<JCC#180101>
JA/SO-034,35.0693,137.8823,8,1352,Ryuutouzan,Tenryu-ku<JCC#180207>,竜頭山,静岡県浜松市天竜区<JCC#180207>
JA/SO-035,35.1211,137.8968,8,1335,Idoguchiyama,Tenryu-ku<JCC#180207>,井戸口山,静岡県浜松市天竜区<JCC#180207>
JA/SO-036,35.1778,138.1672,8,1294,Mitsumine,Haibara-gun<JCG#18011I>,三ツ峰(三角点),静岡県榛原郡川根本町<JCG#18011I>
JA/SO-037,35.22,138.3231,8,1208,Niouyama,Aoi-ku<JCC#180101>,二王山,静岡県静岡市葵区<JCC#180101>
JA/SO-038,34.8789,139.0325,8,1197,Tougasayama,Izu-city<JCC#1823>Kamo-gun<JCG#18006E>,遠笠山,静岡県伊豆市<JCC#1823>静岡県賀茂郡東伊豆町<JCG#18006E>
JA/SO-040,35.1785,138.438,8,1134,Takadokkyou,Shimizu-ku<JCC#180103>Minamikoma-gun<JCG#17007E>,高ドッキョウ,静岡県静岡市清水区<JCC#180103>山梨県南巨摩郡南部町<JCG#17007E>
JA/SO-041,35.0613,138.1499,8,1110,P1110,Haibara-gun<JCG#18011I>Shimada-city<JCC#1809>,点1110(本城山(三角点)近傍),静岡県榛原郡川根本町<JCG#18011I>静岡県島田市<JCC#1809>
JA/SO-042,35.0435,137.8134,6,1059,Kashiyama,Tenryu-ku<JCC#180207>,橿山,静岡県浜松市天竜区<JCC#180207>
JA/SO-043,35.0883,138.4035,6,1051,Ryuusouzan,Aoi-ku<JCC#180101>Shimizu-ku<JCC#180103>,竜爪山,静岡県静岡市葵区<JCC#180101>静岡県静岡市清水区<JCC#180103>
JA/SO-044,35.0132,137.7722,6,1050,P1050,Tenryu-ku<JCC#180207>,点1050(白倉山近傍),静岡県浜松市天竜区<JCC#180207>
JA/SO-045,35.1598,138.3485,6,1047,Mitsukiyama,Aoi-ku<JCC#180101>,見月山,静岡県静岡市葵区<JCC#180101>
JA/SO-046,35.091,138.3061,6,1035,Ootanayama,Aoi-ku<JCC#180101>,大棚山,静岡県静岡市葵区<JCC#180101>
JA/SO-047,34.8578,138.8637,6,1035,Nekkodake,Izu-city<JCC#1823>Kamo-gun<JCG#18006B>,猫越岳,静岡県伊豆市<JCC#1823>静岡県賀茂郡西伊豆町<JCG#18006B>
JA/SO-048,35.0784,138.2766,6,1022,Tossakiyama,Aoi-ku<JCC#180101>,突先山,静岡県静岡市葵区<JCC#180101>
JA/SO-049,34.9959,138.0316,6,1009,P1009,Tenryu-ku<JCC#180207>Shimada-city<JCC#1809>,点1009(夕日峠近傍),静岡県浜松市天竜区<JCC#180207>静岡県島田市<JCC#1809>
JA/SO-050,34.7884,138.868,6,996,Chyoukurouyama,Kamo-gun<JCG#18006C>Kamo-gun<JCG#18006B>,長九郎山,静岡県賀茂郡松崎町<JCG#18006C>静岡県賀茂郡西伊豆町<JCG#18006B>
JA/SO-051,34.955,138.8391,6,982,Darumayama,Izu-city<JCC#1823>Numazu-city<JCC#1803>,達磨山,静岡県伊豆市<JCC#1823>静岡県沼津市<JCC#1803>
JA/SO-052,35.1331,137.8269,6,956,P956,Tenryu-ku<JCC#180207>,点956,静岡県浜松市天竜区<JCC#180207>
JA/SO-053,35.1775,138.478,6,937,Heijinodan,Shimizu-ku<JCC#180103>Minamikoma-gun<JCG#17007E>,平治の段,静岡県静岡市清水区<JCC#180103>山梨県南巨摩郡南部町<JCG#17007E>
JA/SO-054,34.9383,138.006,6,881,Dainichisan,Shuchi-gun<JCG#18008B>,大日山,静岡県周智郡森町<JCG#18008B>
JA/SO-055,34.9798,138.183,6,871,Takanesan,Fujieda-city<JCC#1815>Shimada-city<JCC#1809>,高根山,静岡県藤枝市<JCC#1815>静岡県島田市<JCC#1809>
JA/SO-056,35.0226,138.1875,6,869,Kashiyama,Aoi-ku<JCC#180101>Shimada-city<JCC#1809>,樫山(三角点),静岡県静岡市葵区<JCC#180101>静岡県島田市<JCC#1809>
JA/SO-057,34.9816,137.7497,4,841,Houkigiyama,Tenryu-ku<JCC#180207>,箒木山,静岡県浜松市天竜区<JCC#180207>
JA/SO-058,35.0094,138.2009,4,834,P834,Aoi-ku<JCC#180101>Fujieda-city<JCC#1815>,点834,静岡県静岡市葵区<JCC#180101>静岡県藤枝市<JCC#1815>
JA/SO-059,34.9074,138.0566,4,832,Hakkousan,Shimada-city<JCC#1809>Kakegawa-city<JCC#1814>,八高山,静岡県島田市<JCC#1809>静岡県掛川市<JCC#1814>
JA/SO-060,35.1183,137.8394,4,810,P810,Tenryu-ku<JCC#180207>,点810,静岡県浜松市天竜区<JCC#180207>
JA/SO-061,35.0817,139.0281,4,798,Kurotake,Tagata-gun<JCG#18010I>Atami-city<JCC#1805>Izunokuni-city<JCC#1826>,玄岳,静岡県田方郡函南町<JCG#18010I>静岡県熱海市<JCC#1805>静岡県伊豆の国市<JCC#1826>
JA/SO-063,35.2933,138.5172,4,731,Tenshiko,Fujinomiya-city<JCC#1807>Minamikoma-gun<JCG#17007E>,天子湖(三角点),静岡県富士宮市<JCC#1807>山梨県南巨摩郡南部町<JCG#17007E>
JA/SO-064,34.9646,138.1166,4,720,P720,Shimada-city<JCC#1809>,点720,静岡県島田市<JCC#1809>
JA/SO-065,35.0511,138.3178,4,717,Takayama,Aoi-ku<JCC#180101>,高山,静岡県静岡市葵区<JCC#180101>
JA/SO-066,34.9561,137.7648,4,714,Wotoyama,Tenryu-ku<JCC#180207>,ヲト山(三角点),静岡県浜松市天竜区<JCC#180207>
JA/SO-067,35.0035,137.7009,4,710,P710,Shinshiro-city<JCC#2023>Tenryu-ku<JCC#180207>,点710(茅野峠(三角点)近傍),愛知県新城市<JCC#2023>静岡県浜松市天竜区<JCC#180207>
JA/SO-068,35.1201,138.5335,4,707,Hamaishidake,Shimizu-ku<JCC#180103>,浜石岳,静岡県静岡市清水区<JCC#180103>
JA/SO-069,34.8173,138.7943,4,703,Kasabutayama,Kamo-gun<JCG#18006B>,笠蓋山,静岡県賀茂郡西伊豆町<JCG#18006B>
JA/SO-070,34.9415,138.1602,4,691,Bodaisan,Fujieda-city<JCC#1815>Shimada-city<JCC#1809>,菩提山,静岡県藤枝市<JCC#1815>静岡県島田市<JCC#1809>
JA/SO-071,34.9539,138.183,4,690,Kasahariyama,Fujieda-city<JCC#1815>,笠張山,静岡県藤枝市<JCC#1815>
JA/SO-072,34.9329,137.6508,4,679,Yumiharisan,Kita-ku<JCC#180205>Shinshiro-city<JCC#2023>,弓張山,静岡県浜松市北区<JCC#180205>愛知県新城市<JCC#2023>
JA/SO-073,35.0672,137.8553,4,679,Oohira,Tenryu-ku<JCC#180207>,大平(三角点),静岡県浜松市天竜区<JCC#180207>
JA/SO-074,34.8819,138.078,4,670,Kyoudukayama,Shimada-city<JCC#1809>,経塚山,静岡県島田市<JCC#1809>
JA/SO-075,34.9781,137.9459,4,660,Takatsukayama,Tenryu-ku<JCC#180207>,高塚山,静岡県浜松市天竜区<JCC#180207>
JA/SO-076,34.9472,137.7466,4,658,Shinmeiyama,Tenryu-ku<JCC#180207>,神明山,静岡県浜松市天竜区<JCC#180207>
JA/SO-077,34.9157,137.9777,2,629,Komohariyama,Shuchi-gun<JCG#18008B>,菰張山,静岡県周智郡森町<JCG#18008B>
JA/SO-078,34.9279,138.9645,2,608,Tensyuyama,Izu-city<JCC#1823>,天主山(三角点),静岡県伊豆市<JCC#1823>
JA/SO-079,34.7378,138.8593,2,608,Basarayama,Shimoda-city<JCC#1820>Kamo-gun<JCG#18006C>,婆娑羅山,静岡県下田市<JCC#1820>静岡県賀茂郡松崎町<JCG#18006C>
JA/SO-080,35.1446,138.5893,2,598,P598,Fuji-city<JCC#1813>,点598,静岡県富士市<JCC#1813>
JA/SO-081,34.8577,138.0679,2,585,Dakeyama,Shimada-city<JCC#1809>Kakegawa-city<JCC#1814>,岳山,静岡県島田市<JCC#1809>静岡県掛川市<JCC#1814>
JA/SO-082,34.9031,139.0946,2,580,Oomuroyama,Ito-city<JCC#1808>,大室山,静岡県伊東市<JCC#1808>
JA/SO-083,34.8973,137.9208,2,580,P580,Tenryu-ku<JCC#180207>Shuchi-gun<JCG#18008B>,点580,静岡県浜松市天竜区<JCC#180207>静岡県周智郡森町<JCG#18008B>
JA/SO-084,34.9,137.7445,2,575,Kannonyama,Tenryu-ku<JCC#180207>Kita-ku<JCC#180205>,観音山,静岡県浜松市天竜区<JCC#180207>静岡県浜松市北区<JCC#180205>
JA/SO-085,35.0047,138.2583,2,570,P570,Aoi-ku<JCC#180101>,点570,静岡県静岡市葵区<JCC#180101>
JA/SO-086,34.8938,138.1299,2,569,Takayama,Shimada-city<JCC#1809>,高山,静岡県島田市<JCC#1809>
JA/SO-087,35.2077,138.5331,2,567,Shiratoriyama,Fujinomiya-city<JCC#1807>Minamikoma-gun<JCG#17007E>,白鳥山,静岡県富士宮市<JCC#1807>山梨県南巨摩郡南部町<JCG#17007E>
JA/SO-088,35.1614,138.5538,2,564,Uchiboson5,Fujinomiya-city<JCC#1807>,内房村（五）(三角点),静岡県富士宮市<JCC#1807>
JA/SO-089,34.8496,137.5872,2,563,Tonmakuyama,Kita-ku<JCC#180205>Shinshiro-city<JCC#2023>,富幕山,静岡県浜松市北区<JCC#180205>愛知県新城市<JCC#2023>
JA/SO-090,34.9922,138.2725,2,561,Dairabou,Aoi-ku<JCC#180101>,ダイラボウ,静岡県静岡市葵区<JCC#180101>
JA/SO-091,34.927,137.8583,2,552,P552,Tenryu-ku<JCC#180207>,点552(光明山近傍),静岡県浜松市天竜区<JCC#180207>
JA/SO-092,34.7035,138.8552,2,545,Mabuishi,Kamo-gun<JCG#18006F>,馬夫石,静岡県賀茂郡南伊豆町<JCG#18006F>
JA/SO-093,34.7966,138.8171,2,545,Daisyouyama,Kamo-gun<JCG#18006B>,大昌山,静岡県賀茂郡西伊豆町<JCG#18006B>
JA/SO-094,35.0598,137.7454,2,544,P544,Tenryu-ku<JCC#180207>Kitashitara-gun<JCG#20004F>,点544,静岡県浜松市天竜区<JCC#180207>愛知県北設楽郡東栄町<JCG#20004F>
JA/SO-095,34.7134,138.7832,2,520,Kurasawayama,Kamo-gun<JCG#18006C>Kamo-gun<JCG#18006F>,暗沢山,静岡県賀茂郡松崎町<JCG#18006C>静岡県賀茂郡南伊豆町<JCG#18006F>
JA/SO-096,34.8813,137.6241,2,519,Sengenyama,Kita-ku<JCC#180205>Shinshiro-city<JCC#2023>,浅間山,静岡県浜松市北区<JCC#180205>愛知県新城市<JCC#2023>
JA/SO-097,34.707,138.7519,2,519,Takatoriyama,Kamo-gun<JCG#18006C>Kamo-gun<JCG#18006F>,高通山,静岡県賀茂郡松崎町<JCG#18006C>静岡県賀茂郡南伊豆町<JCG#18006F>
JA/SO-098,34.8642,138.0052,2,508,Oowadamura,Kakegawa-city<JCC#1814>,大和田村(三角点),静岡県掛川市<JCC#1814>
JA/SO-099,35.093,138.5034,2,504,Takaneyama,Shimizu-ku<JCC#180103>,高根山,静岡県静岡市清水区<JCC#180103>
JA/SO-100,34.9055,138.317,2,501,Takakusayama,Fujieda-city<JCC#1815>Yaizu-city<JCC#1812>,高草山,静岡県藤枝市<JCC#1815>静岡県焼津市<JCC#1812>
JA/SO-101,34.8924,138.1589,1,496,Chibasan,Shimada-city<JCC#1809>,千葉山,静岡県島田市<JCC#1809>
JA/SO-102,35.0173,138.298,1,494,Tadamasawayama,Aoi-ku<JCC#180101>,只間沢山(三角点),静岡県静岡市葵区<JCC#180101>
JA/SO-103,34.9532,138.301,1,482,Uzutanimura,Suruga-ku<JCC#180102>Aoi-ku<JCC#180101>,宇津谷村(三角点),静岡県静岡市駿河区<JCC#180102>静岡県静岡市葵区<JCC#180101>
JA/SO-104,34.9227,138.3262,1,470,Manganhou,Suruga-ku<JCC#180102>Yaizu-city<JCC#1812>,満観峰,静岡県静岡市駿河区<JCC#180102>静岡県焼津市<JCC#1812>
JA/SO-105,34.8528,137.691,1,467,Mitakeyama,Kita-ku<JCC#180205>,三岳山,静岡県浜松市北区<JCC#180205>
JA/SO-106,34.8268,137.4979,1,464,P464,Kita-ku<JCC#180205>Shinshiro-city<JCC#2023>Toyohashi-city<JCC#2002>,点464(中山峠近傍),静岡県浜松市北区<JCC#180205>愛知県新城市<JCC#2023>愛知県豊橋市<JCC#2002>
JA/SO-107,34.7457,138.9592,1,459,Sakagawamura,Kamo-gun<JCG#18006D>Shimoda-city<JCC#1820>,逆川村(三角点),静岡県賀茂郡河津町<JCG#18006D>静岡県下田市<JCC#1820>
JA/SO-108,35.0118,138.9203,1,452,Katsuragiyama,Izunokuni-city<JCC#1826>,葛城山,静岡県伊豆の国市<JCC#1826>
JA/SO-109,34.9469,137.8729,1,450,Near_Kawashimo,Tenryu-ku<JCC#180207>,川下(三角点近傍),静岡県浜松市天竜区<JCC#180207>
JA/SO-110,35.0062,138.3387,1,435,Hatorimura,Aoi-ku<JCC#180101>,羽鳥村(三角点),静岡県静岡市葵区<JCC#180101>
JA/SO-111,34.8228,137.6087,1,433,Jyougamine,Kita-ku<JCC#180205>,尉ヶ峰,静岡県浜松市北区<JCC#180205>
JA/SO-112,34.8777,137.6914,1,430,Kiriyama,Kita-ku<JCC#180205>,霧山,静岡県浜松市北区<JCC#180205>
JA/SO-113,34.8474,137.5469,1,424,Kanayama,Kita-ku<JCC#180205>Shinshiro-city<JCC#2023>,金山,静岡県浜松市北区<JCC#180205>愛知県新城市<JCC#2023>
JA/SO-114,34.9114,138.2128,1,393,Eboshigatayama,Fujieda-city<JCC#1815>,烏帽子形山,静岡県藤枝市<JCC#1815>
JA/SO-115,35.0594,138.8939,1,392,Washizusan,Numazu-city<JCC#1803>,鷲頭山,静岡県沼津市<JCC#1803>
JA/SO-116,34.962,138.3408,1,376,Bontenyama,Aoi-ku<JCC#180101>Suruga-ku<JCC#180102>,梵天山,静岡県静岡市葵区<JCC#180101>静岡県静岡市駿河区<JCC#180102>
JA/SO-117,34.8495,137.6548,1,360,Ryugashisan,Kita-ku<JCC#180205>,竜ヶ石山,静岡県浜松市北区<JCC#180205>
JA/SO-118,34.7027,138.9552,1,344,Takanesan,Shimoda-city<JCC#1820>,高根山,静岡県下田市<JCC#1820>
JA/SO-119,34.6351,138.838,1,309,P309,Kamo-gun<JCG#18006F>,点309,静岡県賀茂郡南伊豆町<JCG#18006F>
JA/SO-120,34.9731,138.4697,1,307,Udoyama,Shimizu-ku<JCC#180103>Suruga-ku<JCC#180102>,有度山,静岡県静岡市清水区<JCC#180103>静岡県静岡市駿河区<JCC#180102>
JA/SO-121,34.819,138.7591,1,303,Imayama,Kamo-gun<JCG#18006B>,今山,静岡県賀茂郡西伊豆町<JCG#18006B>
JA/SO-122,35.0361,138.9122,1,273,Oozutsumiyama,Izunokuni-city<JCC#1826>Numazu-city<JCC#1803>,大堤山,静岡県伊豆の国市<JCC#1826>静岡県沼津市<JCC#1803>
JA/SO-123,35.4494,138.1203,10,2820,Oosawadake,Aoi-ku<JCC#180101>Iida-city<JCC#0905>,大沢岳,静岡県静岡市葵区<JCC#180101>長野県飯田市<JCC#0905>
JA/SO-124,35.3472,138.0613,10,2430,Near_Kakamoryama,Haibara-gun<JCG#18011I>Iida-city<JCC#0905>,加加森山近傍,静岡県榛原郡川根本町<JCG#18011I>長野県飯田市<JCC#0905>
JA/SO-125,35.3837,138.1745,10,2423,P2423,Aoi-ku<JCC#180101>,点2423,静岡県静岡市葵区<JCC#180101>
JA/SO-126,35.3698,138.2287,10,2406,Aonagiyama,Aoi-ku<JCC#180101>,青薙山,静岡県静岡市葵区<JCC#180101>
JA/SO-127,35.2849,138.0427,10,2149,Gachiyama,Haibara-gun<JCG#18011I>,合地山,静岡県榛原郡川根本町<JCG#18011I>
JA/SO-128,35.2435,138.3858,10,1732,Kudarijyumai,Aoi-ku<JCC#180101>Minamikoma-gun<JCG#17007E>,下十枚(三角点),静岡県静岡市葵区<JCC#180101>山梨県南巨摩郡南部町<JCG#17007E>
JA/SO-129,35.2407,138.2174,10,1712,Near_Hagetouge,Aoi-ku<JCC#180101>,禿峠（三角点近傍）,静岡県静岡市葵区<JCC#180101>
JA/SO-130,35.4205,138.2071,10,1571,Torimoriyama,Aoi-ku<JCC#180101>,鳥森山,静岡県静岡市葵区<JCC#180101>
JA/SO-131,35.1374,138.0573,10,1562,Hachonodan,Haibara-gun<JCG#18011I>,八丁段,静岡県榛原郡川根本町<JCG#18011I>
JA/SO-132,35.096,137.9659,8,1469,Kyomaruyama,Tenryu-ku<JCC#180207>,京丸山,静岡県浜松市天竜区<JCC#180207>
JA/SO-133,35.1581,137.9146,8,1438,Jyokoujiyama,Tenryu-ku<JCC#180207>,常光寺山,静岡県浜松市天竜区<JCC#180207>
JA/SO-134,35.1059,137.9425,8,1436,Mitsumori,Tenryu-ku<JCC#180207>,三ツ森(三角点),静岡県浜松市天竜区<JCC#180207>
JA/SO-135,35.1564,138.1075,8,1425,Sawaguchiyama,Haibara-gun<JCG#18011I>,沢口山,静岡県榛原郡川根本町<JCG#18011I>
JA/SO-136,35.1051,138.059,8,1380,Near_Oofudayama,Tenryu-ku<JCC#180207>Haibara-gun<JCG#18011I>,大札山近傍,静岡県浜松市天竜区<JCC#180207>静岡県榛原郡川根本町<JCG#18011I>
JA/SO-137,35.2017,137.9061,8,1169,Aonagi,Tenryu-ku<JCC#180207>,青ナギ,静岡県浜松市天竜区<JCC#180207>
JA/SO-138,35.0918,138.2898,6,1036,P1036,Aoi-ku<JCC#180101>,点1036,静岡県静岡市葵区<JCC#180101>
JA/SO-139,34.8845,138.8403,6,933,Konnoyama,Izu-city<JCC#1823>,魂ノ山,静岡県伊豆市<JCC#1823>
JA/SO-140,35.1212,137.8139,6,926,Yadakeyama,Tenryu-ku<JCC#180207>,矢岳山,静岡県浜松市天竜区<JCC#180207>
JA/SO-141,34.9909,137.8157,4,775,Hasakayama,Tenryu-ku<JCC#180207>,ハサカ山,静岡県浜松市天竜区<JCC#180207>
JA/SO-142,35.1459,138.506,2,618,Kokawachimura1,Shimizu-ku<JCC#180103>,小河内村（一）(三角点),静岡県静岡市清水区<JCC#180103>
JA/SO-143,34.9717,139.0602,2,592,Near_Okamura1,Izu-city<JCC#1823>Ito-city<JCC#1808>,岡村（１）（三角点近傍）,静岡県伊豆市<JCC#1823>静岡県伊東市<JCC#1808>
JA/SO-144,35.1309,138.4254,2,563,Kawachimura3,Shimizu-ku<JCC#180103>,河内村（三）(三角点),静岡県静岡市清水区<JCC#180103>
JA/SO-145,34.928,137.9246,2,548,Sanmaruyama,Shuchi-gun<JCG#18008B>,三丸山,静岡県周智郡森町<JCG#18008B>
JA/SO-146,35.08,137.8479,2,540,Sengenyama,Tenryu-ku<JCC#180207>,浅間山,静岡県浜松市天竜区<JCC#180207>
JA/SO-147,35.1293,138.4894,2,531,P531,Shimizu-ku<JCC#180103>,点531,静岡県静岡市清水区<JCC#180103>
JA/SO-148,35.1379,138.15,2,520,P520,Haibara-gun<JCG#18011I>,点520,静岡県榛原郡川根本町<JCG#18011I>
JA/SO-149,35.0919,138.4799,1,415,Shigehatamura,Shimizu-ku<JCC#180103>,茂畑村(三角点),静岡県静岡市清水区<JCC#180103>
JA/SO-150,34.9245,137.8233,1,399,P399,Tenryu-ku<JCC#180207>,点399,静岡県浜松市天竜区<JCC#180207>
JA/SO-151,34.7321,138.7696,1,358,Iwachimura,Kamo-gun<JCG#18006C>,岩知村(三角点),静岡県賀茂郡松崎町<JCG#18006C>
JA/SO-152,34.6773,138.8103,1,352,Ichinosemura,Kamo-gun<JCG#18006F>,市ノ瀬村(三角点),静岡県賀茂郡南伊豆町<JCG#18006F>
JA/SO-153,34.9396,139.1314,1,321,Komuroyama,Ito-city<JCC#1808>,小室山,静岡県伊東市<JCC#1808>
JA/SO-154,34.7333,138.0055,1,265,P265,Kakegawa-city<JCC#1814>Fukuroi-city<JCC#1817>,点265(小笠山近傍),静岡県掛川市<JCC#1814>静岡県袋井市<JCC#1817>
JA/SO-155,34.8858,138.2228,1,245,Kyozukayama,Fujieda-city<JCC#1815>,京塚山,静岡県藤枝市<JCC#1815>
JA/SO-156,35.0464,138.9258,1,207,Otokoyama,Izunokuni-city<JCC#1826>,大男山,静岡県伊豆の国市<JCC#1826>
JA/SO-157,34.8965,138.2679,1,204,Ushioyama,Fujieda-city<JCC#1815>,潮山,静岡県藤枝市<JCC#1815>
JA/SO-158,34.6553,138.8976,1,200,P200,Shimoda-city<JCC#1820>Kamo-gun<JCG#18006F>,点200,静岡県下田市<JCC#1820>静岡県賀茂郡南伊豆町<JCG#18006F>
JA/SO-159,35.0923,138.8776,1,193,Kanukiyama,Numazu-city<JCC#1803>,香貫山,静岡県沼津市<JCC#1803>
JA/SO-160,35.556902,138.207318,10,2865,Koumoridake,Aoi-ku<JCC#180101>,蝙蝠岳,静岡県静岡市葵区<JCC#180101>
JA/SO-161,34.894828,139.057345,4,816,Yahazuyama,Ito-city<JCC#1808>,矢筈山,静岡県伊東市<JCC#1808>
JA/HG-001,35.354,134.5138,10,1510,Hyunosen/Suganosen,Yabu-city<JCC#2723>Yazu-gun<JCG#34006D>,氷ノ山(須賀ノ山),兵庫県養父市<JCC#2723>鳥取県八頭郡若桜町<JCG#34006D>
JA/HG-002,35.2367,134.4628,8,1358,Mimuroyama,Shiso-city<JCC#2728>Yazu-gun<JCG#34006D>,三室山,兵庫県宍粟市<JCC#2728>鳥取県八頭郡若桜町<JCG#34006D>
JA/HG-003,35.1868,134.4112,8,1344,Ushiroyama,Shiso-city<JCC#2728>Mimasaka-city<JCC#3117>,後山,兵庫県宍粟市<JCC#2728>岡山県美作市<JCC#3117>
JA/HG-004,35.2373,134.4204,8,1245,Tengoyasan,Shiso-city<JCC#2728>Yazu-gun<JCG#34006D>,天児屋山,兵庫県宍粟市<JCC#2728>鳥取県八頭郡若桜町<JCG#34006D>
JA/HG-005,35.4236,134.4759,8,1239,Aogamaru,Mikata-gun<JCG#27020E>Yazu-gun<JCG#34006D>,青ケ丸(三角点),兵庫県美方郡香美町<JCG#27020E>鳥取県八頭郡若桜町<JCG#34006D>
JA/HG-006,35.3954,134.5363,8,1222,Hachibuseyama,Mikata-gun<JCG#27020E>Yabu-city<JCC#2723>,鉢伏山,兵庫県美方郡香美町<JCG#27020E>兵庫県養父市<JCC#2723>
JA/HG-007,35.2801,134.5134,8,1217,Akataniyama,Shiso-city<JCC#2728>Yazu-gun<JCG#34006D>,赤谷山 ,兵庫県宍粟市<JCC#2728>鳥取県八頭郡若桜町<JCG#34006D>
JA/HG-008,35.1759,134.4847,8,1191,Uematsuyama,Shiso-city<JCC#2728>,植松山,兵庫県宍粟市<JCC#2728>
JA/HG-009,35.1834,134.6976,8,1141,Senchougamine,Shiso-city<JCC#2728>Kanzaki-gun<JCG#27011F>,千町ケ峰,兵庫県宍粟市<JCC#2728>兵庫県神崎郡神河町<JCG#27011F>
JA/HG-010,35.2667,134.6005,8,1139,Fujinashiyama,Shiso-city<JCC#2728>Yabu-city<JCC#2723>,藤無山,兵庫県宍粟市<JCC#2728>兵庫県養父市<JCC#2723>
JA/HG-011,35.4106,134.6438,8,1139,Myoukenyama,Yabu-city<JCC#2723>Mikata-gun<JCG#27020E>,妙見山,兵庫県養父市<JCC#2723>兵庫県美方郡香美町<JCG#27020E>
JA/HG-012,35.2471,134.5721,8,1123,Sankyuanzan,Shiso-city<JCC#2728>,三久安山,兵庫県宍粟市<JCC#2728>
JA/HG-013,35.1916,134.7274,8,1103,Dangamine,Asago-city<JCC#2726>Shiso-city<JCC#2728>,段ヶ峰,兵庫県朝来市<JCC#2726>兵庫県宍粟市<JCC#2728>
JA/HG-014,35.2212,134.5606,6,1087,Ajyariyama,Shiso-city<JCC#2728>,阿舎利山,兵庫県宍粟市<JCC#2728>
JA/HG-015,35.1323,134.6567,6,1077,Gyouseizan,Kanzaki-gun<JCG#27011F>Shiso-city<JCC#2728>,暁晴山,兵庫県神崎郡神河町<JCG#27011F>兵庫県宍粟市<JCC#2728>
JA/HG-016,35.4708,134.638,6,1074,Sobugatake,Toyooka-city<JCC#2710>Mikata-gun<JCG#27020E>,蘇武岳,兵庫県豊岡市<JCC#2710>兵庫県美方郡香美町<JCG#27020E>
JA/HG-017,35.207,134.5808,6,1065,Hitotsuyama,Shiso-city<JCC#2728>,一山,兵庫県宍粟市<JCC#2728>
JA/HG-018,35.286,134.696,6,1054,Surugamine,Yabu-city<JCC#2723>Asago-city<JCC#2726>,須留ケ峰,兵庫県養父市<JCC#2723>兵庫県朝来市<JCC#2726>
JA/HG-019,35.1479,134.4086,6,1047,Hinakurasan,Shiso-city<JCC#2728>Sayo-gun<JCG#27013C>Mimasaka-city<JCC#3117>,日名倉山,兵庫県宍粟市<JCC#2728>兵庫県佐用郡佐用町<JCG#27013C>岡山県美作市<JCC#3117>
JA/HG-020,35.1056,134.5396,6,1025,Kuroozan,Shiso-city<JCC#2728>,黒尾山,兵庫県宍粟市<JCC#2728>
JA/HG-021,35.1704,134.5844,6,1016,Higashiyama,Shiso-city<JCC#2728>,東山,兵庫県宍粟市<JCC#2728>
JA/HG-022,35.1447,134.8839,6,1005,Sengamine,Kanzaki-gun<JCG#27011F>Taka-gun<JCG#27016E>,千ヶ峰,兵庫県神崎郡神河町<JCG#27011F>兵庫県多可郡多可町<JCG#27016E>
JA/HG-023,35.1441,134.8171,6,984,Takahatayama,Asago-city<JCC#2726>Kanzaki-gun<JCG#27011F>,高畑山,兵庫県朝来市<JCC#2726>兵庫県神崎郡神河町<JCG#27011F>
JA/HG-024,35.254,134.702,6,980,P980,Asago-city<JCC#2726>,点980(間歩谷(三角点)近傍),兵庫県朝来市<JCC#2726>
JA/HG-025,35.0897,134.6622,6,977,Kurotaki,Himeji-city<JCC#2702>Shiso-city<JCC#2728>,黒滝,兵庫県姫路市<JCC#2702>兵庫県宍粟市<JCC#2728>
JA/HG-026,35.1985,134.6787,6,966,Oodanyama,Shiso-city<JCC#2728>,大段山,兵庫県宍粟市<JCC#2728>
JA/HG-027,35.2728,134.9154,6,962,Awagayama,Asago-city<JCC#2726>Tanba-city<JCC#2724>,粟鹿山,兵庫県朝来市<JCC#2726>兵庫県丹波市<JCC#2724>
JA/HG-028,35.0642,134.8347,6,939,Kasagatayama,Taka-gun<JCG#27016E>Kanzaki-gun<JCG#27011F>,笠形山,兵庫県多可郡多可町<JCG#27016E>兵庫県神崎郡神河町<JCG#27011F>
JA/HG-029,34.778,135.2637,6,931,Rokkousan,Kita-ku<JCC#270107>Nada-ku<JCC#270102>,六甲山,兵庫県神戸市北区<JCC#270107>兵庫県神戸市東灘区<JCC#270102>
JA/HG-030,35.1649,134.9025,6,928,Mataniyama,Taka-gun<JCG#27016E>Kanzaki-gun<JCG#27011F>,マタニ山,兵庫県多可郡多可町<JCG#27016E>兵庫県神崎郡神河町<JCG#27011F>
JA/HG-031,35.1242,134.5288,6,920,P920,Shiso-city<JCC#2728>,点920,兵庫県宍粟市<JCC#2728>
JA/HG-032,35.5372,134.637,6,917,P917,Toyooka-city<JCC#2710>Mikata-gun<JCG#27020E>,点917,兵庫県豊岡市<JCC#2710>兵庫県美方郡香美町<JCG#27020E>
JA/HG-033,35.1093,134.8086,6,882,P882,Kanzaki-gun<JCG#27011F>,点882,兵庫県神崎郡神河町<JCG#27011F>
JA/HG-034,35.242,134.8995,6,876,Kumosuyama,Asago-city<JCC#2726>,雲須山,兵庫県朝来市<JCC#2726>
